time,ueId,lcId,tpt,gfbr,mfbr
1,1,4,0.00000,2800.00,3200.00
1,1,5,0.00000,2800.00,3200.00
1,1,6,0.00000,2800.00,3200.00
1,1,7,0.00000,2800.00,3200.00
2,1,4,0.00000,2800.00,3200.00
2,1,5,0.00000,2800.00,3200.00
2,1,6,0.00000,2800.00,3200.00
2,1,7,0.00000,2800.00,3200.00
3,1,4,0.00000,2800.00,3200.00
3,1,5,0.00000,2800.00,3200.00
3,1,6,0.00000,2800.00,3200.00
3,1,7,0.00000,2800.00,3200.00
4,1,4,0.00000,2800.00,3200.00
4,1,5,295.19200,2800.00,3200.00
4,1,6,964.61600,2800.00,3200.00
4,1,7,0.00000,2800.00,3200.00
5,1,4,0.00000,2800.00,3200.00
5,1,5,1340.48800,2800.00,3200.00
5,1,6,2241.45600,2800.00,3200.00
5,1,7,0.00000,2800.00,3200.00
6,1,4,0.00000,2800.00,3200.00
6,1,5,1197.13600,2800.00,3200.00
6,1,6,2367.54400,2800.00,3200.00
6,1,7,0.00000,2800.00,3200.00
7,1,4,0.00000,2800.00,3200.00
7,1,5,760.05600,2800.00,3200.00
7,1,6,2414.82400,2800.00,3200.00
7,1,7,0.00000,2800.00,3200.00
8,1,4,0.00000,2800.00,3200.00
8,1,5,1341.87200,2800.00,3200.00
8,1,6,2251.32000,2800.00,3200.00
8,1,7,0.00000,2800.00,3200.00
9,1,4,0.00000,2800.00,3200.00
9,1,5,1270.27200,2800.00,3200.00
9,1,6,2328.04000,2800.00,3200.00
9,1,7,0.00000,2800.00,3200.00
10,1,4,0.00000,2800.00,3200.00
10,1,5,1248.26400,2800.00,3200.00
10,1,6,2357.67200,2800.00,3200.00
10,1,7,0.00000,2800.00,3200.00
11,1,4,0.00000,2800.00,3200.00
11,1,5,1274.60000,2800.00,3200.00
11,1,6,2328.07200,2800.00,3200.00
11,1,7,0.00000,2800.00,3200.00
12,1,4,0.00000,2800.00,3200.00
12,1,5,1238.68000,2800.00,3200.00
12,1,6,2367.53600,2800.00,3200.00
12,1,7,0.00000,2800.00,3200.00
13,1,4,0.00000,2800.00,3200.00
13,1,5,1268.00000,2800.00,3200.00
13,1,6,2337.92000,2800.00,3200.00
13,1,7,0.00000,2800.00,3200.00
14,1,4,0.00000,2800.00,3200.00
14,1,5,1052.38400,2800.00,3200.00
14,1,6,2397.20800,2800.00,3200.00
14,1,7,0.00000,2800.00,3200.00
15,1,4,0.00000,2800.00,3200.00
15,1,5,999.76000,2800.00,3200.00
15,1,6,2367.79200,2800.00,3200.00
15,1,7,0.00000,2800.00,3200.00
16,1,4,0.00000,2800.00,3200.00
16,1,5,1358.64800,2800.00,3200.00
16,1,6,2239.18400,2800.00,3200.00
16,1,7,0.00000,2800.00,3200.00
17,1,4,0.00000,2800.00,3200.00
17,1,5,558.88000,2800.00,3200.00
17,1,6,1890.33600,2800.00,3200.00
17,1,7,0.00000,2800.00,3200.00
18,1,4,0.00000,2800.00,3200.00
18,1,5,1124.22400,2800.00,3200.00
18,1,6,2460.60000,2800.00,3200.00
18,1,7,0.00000,2800.00,3200.00
19,1,4,0.00000,2800.00,3200.00
19,1,5,1240.71200,2800.00,3200.00
19,1,6,2357.64000,2800.00,3200.00
19,1,7,0.00000,2800.00,3200.00
20,1,4,197.48000,2800.00,3200.00
20,1,5,600.32800,2800.00,3200.00
20,1,6,996.44000,2800.00,3200.00
20,1,7,197.38400,2800.00,3200.00
21,1,4,0.00000,2800.00,3200.00
21,1,5,0.00000,2800.00,3200.00
21,1,6,0.00000,2800.00,3200.00
21,1,7,0.00000,2800.00,3200.00
22,1,4,0.00000,2800.00,3200.00
22,1,5,0.00000,2800.00,3200.00
22,1,6,0.00000,2800.00,3200.00
22,1,7,0.00000,2800.00,3200.00
