time,ueId,lcId,tpt,gfbr,mfbr
1,1,4,0.00000,3200.00,4000.00
1,1,5,0.00000,3200.00,4000.00
1,1,6,0.00000,3200.00,4000.00
1,1,7,0.00000,3200.00,4000.00
2,1,4,0.00000,3200.00,4000.00
2,1,5,0.00000,3200.00,4000.00
2,1,6,0.00000,3200.00,4000.00
2,1,7,0.00000,3200.00,4000.00
3,1,4,0.00000,3200.00,4000.00
3,1,5,0.00000,3200.00,4000.00
3,1,6,0.00000,3200.00,4000.00
3,1,7,0.00000,3200.00,4000.00
4,1,4,0.00000,3200.00,4000.00
4,1,5,871.18400,3200.00,4000.00
4,1,6,1418.24000,3200.00,4000.00
4,1,7,0.00000,3200.00,4000.00
5,1,4,0.00000,3200.00,4000.00
5,1,5,1458.41600,3200.00,4000.00
5,1,6,2152.83200,3200.00,4000.00
5,1,7,0.00000,3200.00,4000.00
6,1,4,0.00000,3200.00,4000.00
6,1,5,1383.04000,3200.00,4000.00
6,1,6,2160.31200,3200.00,4000.00
6,1,7,0.00000,3200.00,4000.00
7,1,4,0.00000,3200.00,4000.00
7,1,5,1184.48800,3200.00,4000.00
7,1,6,2256.68800,3200.00,4000.00
7,1,7,0.00000,3200.00,4000.00
8,1,4,0.00000,3200.00,4000.00
8,1,5,1262.20800,3200.00,4000.00
8,1,6,2340.26400,3200.00,4000.00
8,1,7,0.00000,3200.00,4000.00
9,1,4,0.00000,3200.00,4000.00
9,1,5,1258.46400,3200.00,4000.00
9,1,6,2347.81600,3200.00,4000.00
9,1,7,0.00000,3200.00,4000.00
10,1,4,0.00000,3200.00,4000.00
10,1,5,1248.16800,3200.00,4000.00
10,1,6,2357.67200,3200.00,4000.00
10,1,7,0.00000,3200.00,4000.00
11,1,4,0.00000,3200.00,4000.00
11,1,5,1250.87200,3200.00,4000.00
11,1,6,2347.81600,3200.00,4000.00
11,1,7,0.00000,3200.00,4000.00
12,1,4,0.00000,3200.00,4000.00
12,1,5,1254.64000,3200.00,4000.00
12,1,6,2355.36800,3200.00,4000.00
12,1,7,0.00000,3200.00,4000.00
13,1,4,0.00000,3200.00,4000.00
13,1,5,1248.26400,3200.00,4000.00
13,1,6,2357.63200,3200.00,4000.00
13,1,7,0.00000,3200.00,4000.00
14,1,4,0.00000,3200.00,4000.00
14,1,5,1261.07200,3200.00,4000.00
14,1,6,2338.01600,3200.00,4000.00
14,1,7,0.00000,3200.00,4000.00
15,1,4,0.00000,3200.00,4000.00
15,1,5,1261.87200,3200.00,4000.00
15,1,6,2347.82400,3200.00,4000.00
15,1,7,0.00000,3200.00,4000.00
16,1,4,0.00000,3200.00,4000.00
16,1,5,1256.11200,3200.00,4000.00
16,1,6,2350.14400,3200.00,4000.00
16,1,7,0.00000,3200.00,4000.00
17,1,4,0.00000,3200.00,4000.00
17,1,5,1250.70400,3200.00,4000.00
17,1,6,2355.31200,3200.00,4000.00
17,1,7,0.00000,3200.00,4000.00
18,1,4,0.00000,3200.00,4000.00
18,1,5,1244.76800,3200.00,4000.00
18,1,6,2350.12000,3200.00,4000.00
18,1,7,0.00000,3200.00,4000.00
19,1,4,0.00000,3200.00,4000.00
19,1,5,1243.60800,3200.00,4000.00
19,1,6,2355.38400,3200.00,4000.00
19,1,7,0.00000,3200.00,4000.00
20,1,4,197.38400,3200.00,4000.00
20,1,5,534.84800,3200.00,4000.00
20,1,6,623.76000,3200.00,4000.00
20,1,7,197.41600,3200.00,4000.00
21,1,4,0.00000,3200.00,4000.00
21,1,5,0.00000,3200.00,4000.00
21,1,6,0.00000,3200.00,4000.00
21,1,7,0.00000,3200.00,4000.00
