time,ueId,lcId,tpt,gfbr,mfbr
1,1,4,0.00000,800.00,2400.00
1,1,5,0.00000,800.00,2400.00
1,1,6,0.00000,800.00,2400.00
1,1,7,0.00000,800.00,2400.00
2,1,4,0.00000,800.00,2400.00
2,1,5,0.00000,800.00,2400.00
2,1,6,0.00000,800.00,2400.00
2,1,7,0.00000,800.00,2400.00
3,1,4,39.52000,800.00,2400.00
3,1,5,39.48800,800.00,2400.00
3,1,6,46.99200,800.00,2400.00
3,1,7,39.52800,800.00,2400.00
4,1,4,806.85600,800.00,2400.00
4,1,5,800.37600,800.00,2400.00
4,1,6,1186.93600,800.00,2400.00
4,1,7,807.49600,800.00,2400.00
5,1,4,801.71200,800.00,2400.00
5,1,5,801.32000,800.00,2400.00
5,1,6,1113.55200,800.00,2400.00
5,1,7,802.04000,800.00,2400.00
6,1,4,807.42400,800.00,2400.00
6,1,5,806.11200,800.00,2400.00
6,1,6,919.65600,800.00,2400.00
6,1,7,807.15200,800.00,2400.00
7,1,4,801.99200,800.00,2400.00
7,1,5,802.31200,800.00,2400.00
7,1,6,1172.95200,800.00,2400.00
7,1,7,802.07200,800.00,2400.00
8,1,4,806.97600,800.00,2400.00
8,1,5,800.28800,800.00,2400.00
8,1,6,1123.48800,800.00,2400.00
8,1,7,807.34400,800.00,2400.00
9,1,4,801.70400,800.00,2400.00
9,1,5,814.00000,800.00,2400.00
9,1,6,1183.48800,800.00,2400.00
9,1,7,802.16800,800.00,2400.00
10,1,4,806.88000,800.00,2400.00
10,1,5,806.06400,800.00,2400.00
10,1,6,1180.36000,800.00,2400.00
10,1,7,807.42400,800.00,2400.00
11,1,4,801.63200,800.00,2400.00
11,1,5,837.63200,800.00,2400.00
11,1,6,1188.18400,800.00,2400.00
11,1,7,800.02400,800.00,2400.00
12,1,4,806.89600,800.00,2400.00
12,1,5,806.04000,800.00,2400.00
12,1,6,1149.86400,800.00,2400.00
12,1,7,805.13600,800.00,2400.00
13,1,4,801.71200,800.00,2400.00
13,1,5,801.04000,800.00,2400.00
13,1,6,1142.02400,800.00,2400.00
13,1,7,800.72800,800.00,2400.00
14,1,4,806.86400,800.00,2400.00
14,1,5,829.31200,800.00,2400.00
14,1,6,1171.97600,800.00,2400.00
14,1,7,803.85600,800.00,2400.00
15,1,4,801.68800,800.00,2400.00
15,1,5,820.20000,800.00,2400.00
15,1,6,1184.37600,800.00,2400.00
15,1,7,802.21600,800.00,2400.00
16,1,4,802.93600,800.00,2400.00
16,1,5,813.53600,800.00,2400.00
16,1,6,1184.41600,800.00,2400.00
16,1,7,807.32800,800.00,2400.00
17,1,4,803.25600,800.00,2400.00
17,1,5,819.52800,800.00,2400.00
17,1,6,1194.24000,800.00,2400.00
17,1,7,802.23200,800.00,2400.00
18,1,4,801.68800,800.00,2400.00
18,1,5,812.29600,800.00,2400.00
18,1,6,1194.24800,800.00,2400.00
18,1,7,807.44000,800.00,2400.00
19,1,4,838.84000,800.00,2400.00
19,1,5,1011.80800,800.00,2400.00
19,1,6,1011.09600,800.00,2400.00
19,1,7,368.03200,800.00,2400.00
20,1,4,0.00000,800.00,2400.00
20,1,5,0.00000,800.00,2400.00
20,1,6,0.00000,800.00,2400.00
20,1,7,0.00000,800.00,2400.00
21,1,4,0.00000,800.00,2400.00
21,1,5,0.00000,800.00,2400.00
21,1,6,0.00000,800.00,2400.00
21,1,7,0.00000,800.00,2400.00
