time,ueId,lcId,tpt,gfbr,mfbr
1,1,4,0.00000,1800.00,2400.00
1,1,5,0.00000,1800.00,2400.00
1,1,6,0.00000,1800.00,2400.00
1,1,7,0.00000,1800.00,2400.00
2,1,4,0.00000,1800.00,2400.00
2,1,5,0.00000,1800.00,2400.00
2,1,6,0.00000,1800.00,2400.00
2,1,7,0.00000,1800.00,2400.00
3,1,4,0.00000,1800.00,2400.00
3,1,5,0.00000,1800.00,2400.00
3,1,6,0.00000,1800.00,2400.00
3,1,7,0.00000,1800.00,2400.00
4,1,4,0.00000,1800.00,2400.00
4,1,5,28.62400,1800.00,2400.00
4,1,6,779.74400,1800.00,2400.00
4,1,7,0.00000,1800.00,2400.00
5,1,4,79.52000,1800.00,2400.00
5,1,5,1692.32800,1800.00,2400.00
5,1,6,1812.64800,1800.00,2400.00
5,1,7,0.00000,1800.00,2400.00
6,1,4,217.02400,1800.00,2400.00
6,1,5,1598.73600,1800.00,2400.00
6,1,6,1805.50400,1800.00,2400.00
6,1,7,0.00000,1800.00,2400.00
7,1,4,203.52000,1800.00,2400.00
7,1,5,1593.53600,1800.00,2400.00
7,1,6,1805.53600,1800.00,2400.00
7,1,7,0.00000,1800.00,2400.00
8,1,4,203.61600,1800.00,2400.00
8,1,5,1608.60800,1800.00,2400.00
8,1,6,1805.48000,1800.00,2400.00
8,1,7,0.00000,1800.00,2400.00
9,1,4,207.20000,1800.00,2400.00
9,1,5,1597.15200,1800.00,2400.00
9,1,6,1805.43200,1800.00,2400.00
9,1,7,0.00000,1800.00,2400.00
10,1,4,193.64800,1800.00,2400.00
10,1,5,1607.30400,1800.00,2400.00
10,1,6,1805.50400,1800.00,2400.00
10,1,7,0.00000,1800.00,2400.00
11,1,4,205.96000,1800.00,2400.00
11,1,5,1591.15200,1800.00,2400.00
11,1,6,1805.48000,1800.00,2400.00
11,1,7,0.00000,1800.00,2400.00
12,1,4,195.93600,1800.00,2400.00
12,1,5,1608.59200,1800.00,2400.00
12,1,6,1805.47200,1800.00,2400.00
12,1,7,0.00000,1800.00,2400.00
13,1,4,199.76800,1800.00,2400.00
13,1,5,1571.31200,1800.00,2400.00
13,1,6,1805.48000,1800.00,2400.00
13,1,7,0.00000,1800.00,2400.00
14,1,4,100.12800,1800.00,2400.00
14,1,5,878.93600,1800.00,2400.00
14,1,6,1805.47200,1800.00,2400.00
14,1,7,0.00000,1800.00,2400.00
15,1,4,187.96800,1800.00,2400.00
15,1,5,1563.88800,1800.00,2400.00
15,1,6,1806.03200,1800.00,2400.00
15,1,7,0.00000,1800.00,2400.00
16,1,4,209.61600,1800.00,2400.00
16,1,5,1598.76000,1800.00,2400.00
16,1,6,1805.48000,1800.00,2400.00
16,1,7,0.00000,1800.00,2400.00
17,1,4,201.06400,1800.00,2400.00
17,1,5,1603.40800,1800.00,2400.00
17,1,6,1805.45600,1800.00,2400.00
17,1,7,0.00000,1800.00,2400.00
18,1,4,205.76800,1800.00,2400.00
18,1,5,1591.17600,1800.00,2400.00
18,1,6,1805.48000,1800.00,2400.00
18,1,7,0.00000,1800.00,2400.00
19,1,4,129.56800,1800.00,2400.00
19,1,5,1604.57600,1800.00,2400.00
19,1,6,1801.53600,1800.00,2400.00
19,1,7,0.00000,1800.00,2400.00
20,1,4,201.68800,1800.00,2400.00
20,1,5,263.16800,1800.00,2400.00
20,1,6,677.34400,1800.00,2400.00
20,1,7,197.42400,1800.00,2400.00
21,1,4,0.00000,1800.00,2400.00
21,1,5,0.00000,1800.00,2400.00
21,1,6,0.00000,1800.00,2400.00
21,1,7,0.00000,1800.00,2400.00
22,1,4,0.00000,1800.00,2400.00
22,1,5,0.00000,1800.00,2400.00
22,1,6,0.00000,1800.00,2400.00
22,1,7,0.00000,1800.00,2400.00
