time,ueId,lcId,tpt,gfbr,mfbr
1,1,4,0.00000,1000.00,2400.00
1,1,5,0.00000,1000.00,2400.00
1,1,6,0.00000,1000.00,2400.00
1,1,7,0.00000,1000.00,2400.00
2,1,4,0.00000,1000.00,2400.00
2,1,5,0.00000,1000.00,2400.00
2,1,6,0.00000,1000.00,2400.00
2,1,7,0.00000,1000.00,2400.00
3,1,4,0.00000,1000.00,2400.00
3,1,5,0.00000,1000.00,2400.00
3,1,6,0.00000,1000.00,2400.00
3,1,7,0.00000,1000.00,2400.00
4,1,4,83.57600,1000.00,2400.00
4,1,5,197.72800,1000.00,2400.00
4,1,6,187.41600,1000.00,2400.00
4,1,7,0.00000,1000.00,2400.00
5,1,4,1002.13600,1000.00,2400.00
5,1,5,1005.55200,1000.00,2400.00
5,1,6,1024.80000,1000.00,2400.00
5,1,7,551.20000,1000.00,2400.00
6,1,4,1004.68800,1000.00,2400.00
6,1,5,1007.52000,1000.00,2400.00
6,1,6,1038.85600,1000.00,2400.00
6,1,7,523.62400,1000.00,2400.00
7,1,4,1004.69600,1000.00,2400.00
7,1,5,1007.47200,1000.00,2400.00
7,1,6,1002.76800,1000.00,2400.00
7,1,7,360.60800,1000.00,2400.00
8,1,4,1001.83200,1000.00,2400.00
8,1,5,1007.44000,1000.00,2400.00
8,1,6,1056.97600,1000.00,2400.00
8,1,7,541.04000,1000.00,2400.00
9,1,4,1004.61600,1000.00,2400.00
9,1,5,1007.52800,1000.00,2400.00
9,1,6,1055.72800,1000.00,2400.00
9,1,7,551.07200,1000.00,2400.00
10,1,4,1006.88000,1000.00,2400.00
10,1,5,1007.51200,1000.00,2400.00
10,1,6,1024.66400,1000.00,2400.00
10,1,7,553.40800,1000.00,2400.00
11,1,4,1007.03200,1000.00,2400.00
11,1,5,1007.49600,1000.00,2400.00
11,1,6,1067.26400,1000.00,2400.00
11,1,7,533.61600,1000.00,2400.00
12,1,4,1006.93600,1000.00,2400.00
12,1,5,1007.52800,1000.00,2400.00
12,1,6,1043.92000,1000.00,2400.00
12,1,7,553.40800,1000.00,2400.00
13,1,4,1006.90400,1000.00,2400.00
13,1,5,1000.02400,1000.00,2400.00
13,1,6,1042.42400,1000.00,2400.00
13,1,7,543.45600,1000.00,2400.00
14,1,4,1006.87200,1000.00,2400.00
14,1,5,1002.93600,1000.00,2400.00
14,1,6,1018.20800,1000.00,2400.00
14,1,7,516.20000,1000.00,2400.00
15,1,4,1007.00800,1000.00,2400.00
15,1,5,1002.28000,1000.00,2400.00
15,1,6,1051.38400,1000.00,2400.00
15,1,7,551.03200,1000.00,2400.00
16,1,4,1007.04800,1000.00,2400.00
16,1,5,1005.14400,1000.00,2400.00
16,1,6,1037.05600,1000.00,2400.00
16,1,7,535.94400,1000.00,2400.00
17,1,4,1006.98400,1000.00,2400.00
17,1,5,1007.44800,1000.00,2400.00
17,1,6,1036.28000,1000.00,2400.00
17,1,7,560.97600,1000.00,2400.00
18,1,4,1006.96800,1000.00,2400.00
18,1,5,1007.48000,1000.00,2400.00
18,1,6,1049.89600,1000.00,2400.00
18,1,7,543.52800,1000.00,2400.00
19,1,4,1002.94400,1000.00,2400.00
19,1,5,1007.52000,1000.00,2400.00
19,1,6,1001.48000,1000.00,2400.00
19,1,7,407.95200,1000.00,2400.00
20,1,4,401.68800,1000.00,2400.00
20,1,5,999.54400,1000.00,2400.00
20,1,6,1204.11200,1000.00,2400.00
20,1,7,226.86400,1000.00,2400.00
21,1,4,0.00000,1000.00,2400.00
21,1,5,0.00000,1000.00,2400.00
21,1,6,0.00000,1000.00,2400.00
21,1,7,0.00000,1000.00,2400.00
22,1,4,0.00000,1000.00,2400.00
22,1,5,0.00000,1000.00,2400.00
22,1,6,0.00000,1000.00,2400.00
22,1,7,0.00000,1000.00,2400.00
