time,ueId,lcId,tpt,gfbr,mfbr
1,1,4,0.00000,2000.00,2400.00
1,1,5,0.00000,2000.00,2400.00
1,1,6,0.00000,2000.00,2400.00
1,1,7,0.00000,2000.00,2400.00
2,1,4,0.00000,2000.00,2400.00
2,1,5,0.00000,2000.00,2400.00
2,1,6,0.00000,2000.00,2400.00
2,1,7,0.00000,2000.00,2400.00
3,1,4,0.00000,2000.00,2400.00
3,1,5,0.00000,2000.00,2400.00
3,1,6,0.00000,2000.00,2400.00
3,1,7,0.00000,2000.00,2400.00
4,1,4,11.14400,2000.00,2400.00
4,1,5,545.68800,2000.00,2400.00
4,1,6,1783.63200,2000.00,2400.00
4,1,7,0.00000,2000.00,2400.00
5,1,4,84.92000,2000.00,2400.00
5,1,5,1468.68000,2000.00,2400.00
5,1,6,2004.71200,2000.00,2400.00
5,1,7,0.00000,2000.00,2400.00
6,1,4,196.12800,2000.00,2400.00
6,1,5,1414.23200,2000.00,2400.00
6,1,6,2000.42400,2000.00,2400.00
6,1,7,0.00000,2000.00,2400.00
7,1,4,196.63200,2000.00,2400.00
7,1,5,1396.72800,2000.00,2400.00
7,1,6,2002.78400,2000.00,2400.00
7,1,7,0.00000,2000.00,2400.00
8,1,4,209.84000,2000.00,2400.00
8,1,5,1384.45600,2000.00,2400.00
8,1,6,2005.08800,2000.00,2400.00
8,1,7,0.00000,2000.00,2400.00
9,1,4,206.08000,2000.00,2400.00
9,1,5,1411.83200,2000.00,2400.00
9,1,6,2000.44000,2000.00,2400.00
9,1,7,0.00000,2000.00,2400.00
10,1,4,154.40000,2000.00,2400.00
10,1,5,1453.78400,2000.00,2400.00
10,1,6,2002.70400,2000.00,2400.00
10,1,7,0.00000,2000.00,2400.00
11,1,4,134.81600,2000.00,2400.00
11,1,5,1384.47200,2000.00,2400.00
11,1,6,2002.72800,2000.00,2400.00
11,1,7,0.00000,2000.00,2400.00
12,1,4,154.38400,2000.00,2400.00
12,1,5,1453.70400,2000.00,2400.00
12,1,6,2002.71200,2000.00,2400.00
12,1,7,0.00000,2000.00,2400.00
13,1,4,161.46400,2000.00,2400.00
13,1,5,1416.55200,2000.00,2400.00
13,1,6,2002.71200,2000.00,2400.00
13,1,7,0.00000,2000.00,2400.00
14,1,4,70.05600,2000.00,2400.00
14,1,5,1436.36000,2000.00,2400.00
14,1,6,2002.68800,2000.00,2400.00
14,1,7,0.00000,2000.00,2400.00
15,1,4,144.84800,2000.00,2400.00
15,1,5,1419.36000,2000.00,2400.00
15,1,6,2005.10400,2000.00,2400.00
15,1,7,0.00000,2000.00,2400.00
16,1,4,156.80000,2000.00,2400.00
16,1,5,1453.77600,2000.00,2400.00
16,1,6,2000.36800,2000.00,2400.00
16,1,7,0.00000,2000.00,2400.00
17,1,4,154.39200,2000.00,2400.00
17,1,5,1453.68000,2000.00,2400.00
17,1,6,2002.72000,2000.00,2400.00
17,1,7,0.00000,2000.00,2400.00
18,1,4,175.79200,2000.00,2400.00
18,1,5,1436.29600,2000.00,2400.00
18,1,6,2002.68000,2000.00,2400.00
18,1,7,0.00000,2000.00,2400.00
19,1,4,191.41600,2000.00,2400.00
19,1,5,1414.21600,2000.00,2400.00
19,1,6,2005.07200,2000.00,2400.00
19,1,7,0.00000,2000.00,2400.00
20,1,4,204.44000,2000.00,2400.00
20,1,5,259.15200,2000.00,2400.00
20,1,6,641.52000,2000.00,2400.00
20,1,7,197.42400,2000.00,2400.00
21,1,4,0.00000,2000.00,2400.00
21,1,5,0.00000,2000.00,2400.00
21,1,6,0.00000,2000.00,2400.00
21,1,7,0.00000,2000.00,2400.00
22,1,4,0.00000,2000.00,2400.00
22,1,5,0.00000,2000.00,2400.00
22,1,6,0.00000,2000.00,2400.00
22,1,7,0.00000,2000.00,2400.00
23,1,4,0.00000,2000.00,2400.00
23,1,5,0.00000,2000.00,2400.00
23,1,6,0.00000,2000.00,2400.00
23,1,7,0.00000,2000.00,2400.00
24,1,4,0.00000,2000.00,2400.00
24,1,5,0.00000,2000.00,2400.00
24,1,6,0.00000,2000.00,2400.00
24,1,7,0.00000,2000.00,2400.00
