time,ueId,lcId,tpt,gfbr,mfbr
1,1,4,0.00000,1200.00,2400.00
1,1,5,0.00000,1200.00,2400.00
1,1,6,0.00000,1200.00,2400.00
1,1,7,0.00000,1200.00,2400.00
2,1,4,0.00000,1200.00,2400.00
2,1,5,0.00000,1200.00,2400.00
2,1,6,0.00000,1200.00,2400.00
2,1,7,0.00000,1200.00,2400.00
3,1,4,0.00000,1200.00,2400.00
3,1,5,0.00000,1200.00,2400.00
3,1,6,0.00000,1200.00,2400.00
3,1,7,0.00000,1200.00,2400.00
4,1,4,0.00000,1200.00,2400.00
4,1,5,0.00000,1200.00,2400.00
4,1,6,0.00000,1200.00,2400.00
4,1,7,0.00000,1200.00,2400.00
5,1,4,0.00000,1200.00,2400.00
5,1,5,0.00000,1200.00,2400.00
5,1,6,0.00000,1200.00,2400.00
5,1,7,0.00000,1200.00,2400.00
6,1,4,0.00000,1200.00,2400.00
6,1,5,0.00000,1200.00,2400.00
6,1,6,0.00000,1200.00,2400.00
6,1,7,0.00000,1200.00,2400.00
7,1,4,868.43200,1200.00,2400.00
7,1,5,1203.82400,1200.00,2400.00
7,1,6,1201.16000,1200.00,2400.00
7,1,7,169.36800,1200.00,2400.00
8,1,4,985.21600,1200.00,2400.00
8,1,5,1205.10400,1200.00,2400.00
8,1,6,1203.77600,1200.00,2400.00
8,1,7,140.80000,1200.00,2400.00
9,1,4,986.98400,1200.00,2400.00
9,1,5,1212.68800,1200.00,2400.00
9,1,6,1203.80800,1200.00,2400.00
9,1,7,5.12000,1200.00,2400.00
10,1,4,1027.84000,1200.00,2400.00
10,1,5,1200.04800,1200.00,2400.00
10,1,6,1203.74400,1200.00,2400.00
10,1,7,181.26400,1200.00,2400.00
11,1,4,1029.24800,1200.00,2400.00
11,1,5,1202.83200,1200.00,2400.00
11,1,6,1203.79200,1200.00,2400.00
11,1,7,174.65600,1200.00,2400.00
12,1,4,1046.70400,1200.00,2400.00
12,1,5,1205.12800,1200.00,2400.00
12,1,6,1203.78400,1200.00,2400.00
12,1,7,143.17600,1200.00,2400.00
13,1,4,1007.17600,1200.00,2400.00
13,1,5,1202.89600,1200.00,2400.00
13,1,6,1203.74400,1200.00,2400.00
13,1,7,139.29600,1200.00,2400.00
14,1,4,1044.36000,1200.00,2400.00
14,1,5,1200.03200,1200.00,2400.00
14,1,6,1203.75200,1200.00,2400.00
14,1,7,169.36800,1200.00,2400.00
15,1,4,1026.88800,1200.00,2400.00
15,1,5,1203.01600,1200.00,2400.00
15,1,6,1203.72000,1200.00,2400.00
15,1,7,179.70400,1200.00,2400.00
16,1,4,987.39200,1200.00,2400.00
16,1,5,1205.22400,1200.00,2400.00
16,1,6,1203.76800,1200.00,2400.00
16,1,7,172.03200,1200.00,2400.00
17,1,4,1032.91200,1200.00,2400.00
17,1,5,1205.17600,1200.00,2400.00
17,1,6,1203.76000,1200.00,2400.00
17,1,7,164.09600,1200.00,2400.00
18,1,4,954.18400,1200.00,2400.00
18,1,5,1205.23200,1200.00,2400.00
18,1,6,1203.75200,1200.00,2400.00
18,1,7,170.88800,1200.00,2400.00
19,1,4,1046.63200,1200.00,2400.00
19,1,5,1205.17600,1200.00,2400.00
19,1,6,1203.78400,1200.00,2400.00
19,1,7,157.82400,1200.00,2400.00
20,1,4,958.12800,1200.00,2400.00
20,1,5,1204.84800,1200.00,2400.00
20,1,6,1203.78400,1200.00,2400.00
20,1,7,89.82400,1200.00,2400.00
21,1,4,997.22400,1200.00,2400.00
21,1,5,1205.30400,1200.00,2400.00
21,1,6,1203.72800,1200.00,2400.00
21,1,7,210.30400,1200.00,2400.00
22,1,4,543.34400,1200.00,2400.00
22,1,5,1405.04000,1200.00,2400.00
22,1,6,1403.50400,1200.00,2400.00
22,1,7,246.70400,1200.00,2400.00
23,1,4,0.00000,1200.00,2400.00
23,1,5,0.00000,1200.00,2400.00
23,1,6,0.00000,1200.00,2400.00
23,1,7,0.00000,1200.00,2400.00
24,1,4,0.00000,1200.00,2400.00
24,1,5,0.00000,1200.00,2400.00
24,1,6,0.00000,1200.00,2400.00
24,1,7,0.00000,1200.00,2400.00
25,1,4,0.00000,1200.00,2400.00
25,1,5,0.00000,1200.00,2400.00
25,1,6,0.00000,1200.00,2400.00
25,1,7,0.00000,1200.00,2400.00
