time,ueId,lcId,tpt,gfbr,mfbr
1,1,4,0.00000,1400.00,2400.00
1,1,5,0.00000,1400.00,2400.00
1,1,6,0.00000,1400.00,2400.00
1,1,7,0.00000,1400.00,2400.00
2,1,4,0.00000,1400.00,2400.00
2,1,5,0.00000,1400.00,2400.00
2,1,6,0.00000,1400.00,2400.00
2,1,7,0.00000,1400.00,2400.00
3,1,4,0.00000,1400.00,2400.00
3,1,5,0.00000,1400.00,2400.00
3,1,6,0.00000,1400.00,2400.00
3,1,7,0.00000,1400.00,2400.00
4,1,4,59.40800,1400.00,2400.00
4,1,5,1091.74400,1400.00,2400.00
4,1,6,1400.71200,1400.00,2400.00
4,1,7,0.00000,1400.00,2400.00
5,1,4,699.05600,1400.00,2400.00
5,1,5,1409.24000,1400.00,2400.00
5,1,6,1401.00800,1400.00,2400.00
5,1,7,100.05600,1400.00,2400.00
6,1,4,681.72800,1400.00,2400.00
6,1,5,1400.70400,1400.00,2400.00
6,1,6,1401.02400,1400.00,2400.00
6,1,7,103.60000,1400.00,2400.00
7,1,4,705.19200,1400.00,2400.00
7,1,5,1402.88000,1400.00,2400.00
7,1,6,1401.07200,1400.00,2400.00
7,1,7,103.72800,1400.00,2400.00
8,1,4,485.60000,1400.00,2400.00
8,1,5,1402.92800,1400.00,2400.00
8,1,6,1401.00800,1400.00,2400.00
8,1,7,0.00000,1400.00,2400.00
9,1,4,617.60800,1400.00,2400.00
9,1,5,1402.77600,1400.00,2400.00
9,1,6,1401.08000,1400.00,2400.00
9,1,7,0.00000,1400.00,2400.00
10,1,4,695.58400,1400.00,2400.00
10,1,5,1403.01600,1400.00,2400.00
10,1,6,1401.00800,1400.00,2400.00
10,1,7,106.00800,1400.00,2400.00
11,1,4,705.48800,1400.00,2400.00
11,1,5,1402.89600,1400.00,2400.00
11,1,6,1401.01600,1400.00,2400.00
11,1,7,92.52000,1400.00,2400.00
12,1,4,684.16000,1400.00,2400.00
12,1,5,1402.87200,1400.00,2400.00
12,1,6,1401.04800,1400.00,2400.00
12,1,7,109.92000,1400.00,2400.00
13,1,4,674.33600,1400.00,2400.00
13,1,5,1402.86400,1400.00,2400.00
13,1,6,1401.08000,1400.00,2400.00
13,1,7,101.20800,1400.00,2400.00
14,1,4,617.45600,1400.00,2400.00
14,1,5,1402.77600,1400.00,2400.00
14,1,6,1401.08000,1400.00,2400.00
14,1,7,0.00000,1400.00,2400.00
15,1,4,684.60000,1400.00,2400.00
15,1,5,1403.10400,1400.00,2400.00
15,1,6,1401.04800,1400.00,2400.00
15,1,7,83.32800,1400.00,2400.00
16,1,4,669.66400,1400.00,2400.00
16,1,5,1402.93600,1400.00,2400.00
16,1,6,1401.05600,1400.00,2400.00
16,1,7,4.09600,1400.00,2400.00
17,1,4,644.64800,1400.00,2400.00
17,1,5,1402.90400,1400.00,2400.00
17,1,6,1401.06400,1400.00,2400.00
17,1,7,70.29600,1400.00,2400.00
18,1,4,648.31200,1400.00,2400.00
18,1,5,1402.90400,1400.00,2400.00
18,1,6,1401.02400,1400.00,2400.00
18,1,7,78.08800,1400.00,2400.00
19,1,4,656.10400,1400.00,2400.00
19,1,5,1403.54400,1400.00,2400.00
19,1,6,1401.00000,1400.00,2400.00
19,1,7,50.97600,1400.00,2400.00
20,1,4,189.88800,1400.00,2400.00
20,1,5,199.20800,1400.00,2400.00
20,1,6,305.96000,1400.00,2400.00
20,1,7,200.79200,1400.00,2400.00
21,1,4,0.00000,1400.00,2400.00
21,1,5,0.00000,1400.00,2400.00
21,1,6,0.00000,1400.00,2400.00
21,1,7,0.00000,1400.00,2400.00
22,1,4,0.00000,1400.00,2400.00
22,1,5,0.00000,1400.00,2400.00
22,1,6,0.00000,1400.00,2400.00
22,1,7,0.00000,1400.00,2400.00
