time,ueId,lcId,tpt,gfbr,mfbr
1,1,4,0.00000,0,2400.00
1,1,5,0.00000,0,2400.00
1,1,6,0.00000,0,2400.00
1,1,7,0.00000,0,2400.00
2,1,4,0.00000,0,2400.00
2,1,5,0.00000,0,2400.00
2,1,6,0.00000,0,2400.00
2,1,7,0.00000,0,2400.00
3,1,4,0.00000,0,2400.00
3,1,5,0.00000,0,2400.00
3,1,6,0.00000,0,2400.00
3,1,7,0.00000,0,2400.00
4,1,4,0.00000,0,2400.00
4,1,5,0.00000,0,2400.00
4,1,6,0.00000,0,2400.00
4,1,7,0.00000,0,2400.00
5,1,4,7.53600,0,2400.00
5,1,5,308.74400,0,2400.00
5,1,6,1154.51200,0,2400.00
5,1,7,7.53600,0,2400.00
6,1,4,7.53600,0,2400.00
6,1,5,1073.23200,0,2400.00
6,1,6,2288.56800,0,2400.00
6,1,7,7.53600,0,2400.00
7,1,4,7.53600,0,2400.00
7,1,5,1419.00000,0,2400.00
7,1,6,2167.74400,0,2400.00
7,1,7,7.53600,0,2400.00
8,1,4,7.53600,0,2400.00
8,1,5,1052.60000,0,2400.00
8,1,6,2360.20000,0,2400.00
8,1,7,7.53600,0,2400.00
9,1,4,7.53600,0,2400.00
9,1,5,1442.69600,0,2400.00
9,1,6,2148.00800,0,2400.00
9,1,7,7.53600,0,2400.00
10,1,4,7.53600,0,2400.00
10,1,5,1257.59200,0,2400.00
10,1,6,2308.40000,0,2400.00
10,1,7,7.53600,0,2400.00
11,1,4,7.53600,0,2400.00
11,1,5,1309.24800,0,2400.00
11,1,6,2271.20000,0,2400.00
11,1,7,3.60800,0,2400.00
12,1,4,7.53600,0,2400.00
12,1,5,1274.52800,0,2400.00
12,1,6,2298.48800,0,2400.00
12,1,7,7.53600,0,2400.00
13,1,4,7.53600,0,2400.00
13,1,5,1222.81600,0,2400.00
13,1,6,2315.90400,0,2400.00
13,1,7,7.53600,0,2400.00
14,1,4,7.53600,0,2400.00
14,1,5,949.68800,0,2400.00
14,1,6,2399.71200,0,2400.00
14,1,7,7.53600,0,2400.00
15,1,4,3.60800,0,2400.00
15,1,5,1314.83200,0,2400.00
15,1,6,2256.55200,0,2400.00
15,1,7,7.53600,0,2400.00
16,1,4,7.53600,0,2400.00
16,1,5,1242.53600,0,2400.00
16,1,6,2337.96800,0,2400.00
16,1,7,7.53600,0,2400.00
17,1,4,7.53600,0,2400.00
17,1,5,1171.57600,0,2400.00
17,1,6,2367.62400,0,2400.00
17,1,7,7.53600,0,2400.00
18,1,4,7.53600,0,2400.00
18,1,5,559.77600,0,2400.00
18,1,6,2163.13600,0,2400.00
18,1,7,7.53600,0,2400.00
19,1,4,7.53600,0,2400.00
19,1,5,1200.30400,0,2400.00
19,1,6,2318.08800,0,2400.00
19,1,7,7.53600,0,2400.00
20,1,4,7.53600,0,2400.00
20,1,5,1235.32000,0,2400.00
20,1,6,2347.76800,0,2400.00
20,1,7,7.53600,0,2400.00
21,1,4,209.06400,0,2400.00
21,1,5,639.21600,0,2400.00
21,1,6,1104.91200,0,2400.00
21,1,7,209.13600,0,2400.00
22,1,4,0.00000,0,2400.00
22,1,5,0.00000,0,2400.00
22,1,6,0.00000,0,2400.00
22,1,7,0.00000,0,2400.00
23,1,4,0.00000,0,2400.00
23,1,5,0.00000,0,2400.00
23,1,6,0.00000,0,2400.00
23,1,7,0.00000,0,2400.00
24,1,4,0.00000,0,2400.00
24,1,5,0.00000,0,2400.00
24,1,6,0.00000,0,2400.00
24,1,7,0.00000,0,2400.00
