time,ueId,lcId,tpt,gfbr,mfbr
1,1,4,0.00000,400.00,2400.00
1,1,5,0.00000,400.00,2400.00
1,1,6,0.00000,400.00,2400.00
1,1,7,0.00000,400.00,2400.00
2,1,4,0.00000,400.00,2400.00
2,1,5,0.00000,400.00,2400.00
2,1,6,0.00000,400.00,2400.00
2,1,7,0.00000,400.00,2400.00
3,1,4,0.00000,400.00,2400.00
3,1,5,0.00000,400.00,2400.00
3,1,6,0.00000,400.00,2400.00
3,1,7,0.00000,400.00,2400.00
4,1,4,0.00000,400.00,2400.00
4,1,5,0.00000,400.00,2400.00
4,1,6,0.00000,400.00,2400.00
4,1,7,0.00000,400.00,2400.00
5,1,4,146.79200,400.00,2400.00
5,1,5,403.64000,400.00,2400.00
5,1,6,402.09600,400.00,2400.00
5,1,7,0.00000,400.00,2400.00
6,1,4,413.84000,400.00,2400.00
6,1,5,956.95200,400.00,2400.00
6,1,6,1805.72800,400.00,2400.00
6,1,7,402.69600,400.00,2400.00
7,1,4,402.69600,400.00,2400.00
7,1,5,987.57600,400.00,2400.00
7,1,6,1795.75200,400.00,2400.00
7,1,7,406.62400,400.00,2400.00
8,1,4,402.69600,400.00,2400.00
8,1,5,986.16800,400.00,2400.00
8,1,6,1805.64800,400.00,2400.00
8,1,7,402.69600,400.00,2400.00
9,1,4,402.69600,400.00,2400.00
9,1,5,977.01600,400.00,2400.00
9,1,6,1795.82400,400.00,2400.00
9,1,7,402.69600,400.00,2400.00
10,1,4,406.62400,400.00,2400.00
10,1,5,983.29600,400.00,2400.00
10,1,6,1823.03200,400.00,2400.00
10,1,7,402.69600,400.00,2400.00
11,1,4,402.69600,400.00,2400.00
11,1,5,1000.88000,400.00,2400.00
11,1,6,1798.03200,400.00,2400.00
11,1,7,402.69600,400.00,2400.00
12,1,4,402.69600,400.00,2400.00
12,1,5,983.36800,400.00,2400.00
12,1,6,1815.50400,400.00,2400.00
12,1,7,406.62400,400.00,2400.00
13,1,4,406.62400,400.00,2400.00
13,1,5,1010.44800,400.00,2400.00
13,1,6,1795.75200,400.00,2400.00
13,1,7,402.69600,400.00,2400.00
14,1,4,402.69600,400.00,2400.00
14,1,5,1000.94400,400.00,2400.00
14,1,6,1805.63200,400.00,2400.00
14,1,7,402.69600,400.00,2400.00
15,1,4,402.69600,400.00,2400.00
15,1,5,1042.80000,400.00,2400.00
15,1,6,1756.28000,400.00,2400.00
15,1,7,406.62400,400.00,2400.00
16,1,4,406.62400,400.00,2400.00
16,1,5,1007.75200,400.00,2400.00
16,1,6,1783.59200,400.00,2400.00
16,1,7,402.69600,400.00,2400.00
17,1,4,402.69600,400.00,2400.00
17,1,5,1018.08000,400.00,2400.00
17,1,6,1780.62400,400.00,2400.00
17,1,7,402.69600,400.00,2400.00
18,1,4,402.69600,400.00,2400.00
18,1,5,973.51200,400.00,2400.00
18,1,6,1832.94400,400.00,2400.00
18,1,7,406.62400,400.00,2400.00
19,1,4,406.62400,400.00,2400.00
19,1,5,979.69600,400.00,2400.00
19,1,6,1811.59200,400.00,2400.00
19,1,7,402.69600,400.00,2400.00
20,1,4,402.69600,400.00,2400.00
20,1,5,985.24800,400.00,2400.00
20,1,6,1829.29600,400.00,2400.00
20,1,7,402.69600,400.00,2400.00
21,1,4,606.64800,400.00,2400.00
21,1,5,602.80800,400.00,2400.00
21,1,6,633.95200,400.00,2400.00
21,1,7,488.08000,400.00,2400.00
22,1,4,0.00000,400.00,2400.00
22,1,5,0.00000,400.00,2400.00
22,1,6,0.00000,400.00,2400.00
22,1,7,0.00000,400.00,2400.00
23,1,4,0.00000,400.00,2400.00
23,1,5,0.00000,400.00,2400.00
23,1,6,0.00000,400.00,2400.00
23,1,7,0.00000,400.00,2400.00
24,1,4,0.00000,400.00,2400.00
24,1,5,0.00000,400.00,2400.00
24,1,6,0.00000,400.00,2400.00
24,1,7,0.00000,400.00,2400.00
25,1,4,0.00000,400.00,2400.00
25,1,5,0.00000,400.00,2400.00
25,1,6,0.00000,400.00,2400.00
25,1,7,0.00000,400.00,2400.00
26,1,4,0.00000,400.00,2400.00
26,1,5,0.00000,400.00,2400.00
26,1,6,0.00000,400.00,2400.00
26,1,7,0.00000,400.00,2400.00
27,1,4,0.00000,400.00,2400.00
27,1,5,0.00000,400.00,2400.00
27,1,6,0.00000,400.00,2400.00
27,1,7,0.00000,400.00,2400.00
