949,1,58
949,2,0
949,3,0
966,1,37
966,2,0
966,3,0
982,1,16
982,2,0
982,3,0
998,1,21
998,2,0
998,3,0
1008,1,21
1008,2,0
1008,3,0
1018,1,154
1018,2,0
1018,3,0
1811,1,0
1811,2,58
1811,3,0
1826,1,0
1826,2,37
1826,3,0
1842,1,0
1842,2,16
1842,3,0
1858,1,0
1858,2,21
1858,3,0
1867,1,0
1867,2,21
1867,3,0
1875,1,0
1875,2,154
1875,3,0
1877,1,0
1877,2,154
1877,3,0
1887,1,0
1887,2,154
1887,3,0
2634,1,0
2634,2,154
2634,3,0
2650,1,0
2650,2,154
2650,3,0
2660,1,0
2660,2,154
2660,3,0
2666,1,0
2666,2,0
2666,3,58
2670,1,0
2670,2,154
2670,3,0
2679,1,0
2679,2,154
2679,3,0
2682,1,0
2682,2,0
2682,3,37
2689,1,0
2689,2,154
2689,3,0
2698,1,0
2698,2,0
2698,3,16
2714,1,0
2714,2,0
2714,3,21
2724,1,0
2724,2,0
2724,3,21
2734,1,0
2734,2,0
2734,3,170
2735,1,0
2735,2,0
2735,3,10
5098,1,292
5098,2,572
5098,3,862
5099,1,292
5099,2,572
5099,3,862
5100,1,128
5100,2,248
5100,3,422
5101,1,292
5101,2,572
5101,3,862
5102,1,292
5102,2,572
5102,3,862
5103,1,292
5103,2,572
5103,3,862
5104,1,292
5104,2,572
5104,3,862
5105,1,355
5105,2,572
5105,3,671
5106,1,459
5106,2,908
5106,3,0
5107,1,459
5107,2,908
5107,3,0
5108,1,792
5108,2,220
5108,3,0
5109,1,938
5109,2,0
5109,3,0
5110,1,938
5110,2,0
5110,3,0
5111,1,494
5111,2,0
5111,3,0
