956,58
972,37
988,16
1003,21
1013,21
1023,21
1026,154
1033,154
1043,154
1788,154
1815,154
1816,58
1824,154
1831,37
1834,154
1844,154
1846,16
1854,154
1861,21
1869,21
1879,21
1884,154
1889,154
2635,154
2654,154
2664,154
2665,58
2674,154
2682,37
2684,154
2694,154
2699,16
2704,154
2714,21
2724,21
2733,154
2734,154
2744,154
2754,154
2764,154
2773,154
2783,154
2793,154
2803,154
3854,1748
3855,1748
3856,1748
3857,1748
3858,1748
3859,1748
3860,776
3861,1748
3862,1748
3863,1748
3864,1733
3865,641
956,58
972,37
988,16
1003,21
1013,21
1023,21
1026,154
1033,154
1043,154
1788,154
1815,154
1816,58
1824,154
1831,37
1834,154
1844,154
1846,16
1854,154
1861,21
1869,21
1879,21
1884,154
1889,154
2635,154
2654,154
2664,154
2665,58
2674,154
2682,37
2684,154
2694,154
2699,16
2704,154
2714,21
2724,21
2733,154
2734,154
2744,154
2754,154
2764,154
2773,154
2783,154
2793,154
2803,154
3854,1748
3855,1748
3856,1748
3857,1748
3858,1748
3859,1748
3860,776
3861,1748
3862,1748
3863,1748
3864,1733
3865,641
