944,1,58
944,2,0
944,3,0
959,1,37
959,2,0
959,3,0
979,1,16
979,2,0
979,3,0
996,1,21
996,2,0
996,3,0
1005,1,21
1005,2,0
1005,3,0
101500,1,21
101500,2,0
1015,3,0
1016,1,154
1016,2,0
1016,3,0
1025,1,154
1025,2,0
1025,3,0
1777,1,154
1777,2,0
1777,3,0
1791,1,154
1791,2,0
1791,3,0
1801,1,154
1801,2,0
1801,3,0
1804,1,0
1804,2,58
1804,3,0
1810,1,154
1810,2,0
1810,3,0
1819,1,0
1819,2,37
1819,3,0
1820,1,154
1820,2,0
1820,3,0
1830,1,154
1830,2,0
1830,3,0
1834,1,0
1834,2,16
1834,3,0
1840,1,154
1840,2,0
1840,3,0
1850,1,0
1850,2,21
1850,3,0
1860,1,0
1860,2,21
1860,3,0
1870,1,0
1870,2,170
1870,3,0
1871,1,0
1871,2,10
1871,3,0
2661,1,0
2661,2,0
2661,3,58
2676,1,0
2676,2,0
2676,3,37
2692,1,0
2692,2,0
2692,3,16
2707,1,0
2707,2,0
2707,3,21
2716,1,0
2716,2,0
2716,3,21
2726,1,0
2726,2,0
2726,3,21
2727,1,0
2727,2,0
2727,3,154
2736,1,0
2736,2,0
2736,3,154
2746,1,0
2746,2,0
2746,3,154
2756,1,0
2756,2,0
2756,3,154
2766,1,0
2766,2,0
2766,3,154
2776,1,0
2776,2,0
2776,3,154
2786,1,0
2786,2,0
2786,3,154
2796,1,0
2796,2,0
2796,3,154
2806,1,0
2806,2,0
2806,3,154
4173,1,292
4173,2,292
4173,3,308
4174,1,292
4174,2,292
4174,3,308
4175,1,292
4175,2,292
4175,3,308
4176,1,292
4176,2,292
4176,3,308
4177,1,292
4177,2,292
4177,3,308
4178,1,292
4178,2,292
4178,3,308
4179,1,292
4179,2,292
4179,3,308
4180,1,128
4180,2,128
4180,3,144
4181,1,292
4181,2,292
4181,3,308
4182,1,292
4182,2,292
4182,3,308
4183,1,292
4183,2,292
4183,3,308
4184,1,292
4184,2,292
4184,3,308
4185,1,292
4185,2,292
4185,3,308
4186,1,292
4186,2,292
4186,3,308
4187,1,292
4187,2,292
4187,3,308
4188,1,292
4188,2,292
4188,3,308
4189,1,292
4189,2,292
4189,3,308
4190,1,292
4190,2,292
4190,3,308
4191,1,292
4191,2,292
4191,3,308
4192,1,292
4192,2,292
4192,3,308
4193,1,292
4193,2,292
4193,3,308
4194,1,416
4194,2,384
4194,3,82
4195,1,0
4195,2,41
4195,3,0
