956,1,58
956,2,0
956,3,0
972,1,37
972,2,0
972,3,0
988,1,16
988,2,0
988,3,0
1003,1,21
1003,2,0
1003,3,0
1013,1,21
1013,2,0
1013,3,0
1023,1,21
1023,2,0
1023,3,0
1026,1,154
1026,2,0
1026,3,0
1033,1,154
1033,2,0
1033,3,0
1043,1,154
1043,2,0
1043,3,0
1788,1,154
1788,2,0
1788,3,0
1815,1,154
1815,2,0
1815,3,0
1816,1,0
1816,2,58
1816,3,0
1824,1,154
1824,2,0
1824,3,0
1831,1,0
1831,2,37
1831,3,0
1834,1,154
1834,2,0
1834,3,0
1844,1,154
1844,2,0
1844,3,0
1846,1,0
1846,2,16
1846,3,0
1854,1,154
1854,2,0
1854,3,0
1861,1,0
1861,2,21
1861,3,0
1869,1,0
1869,2,21
1869,3,0
1879,1,0
1879,2,21
1879,3,0
1884,1,0
1884,2,154
1884,3,0
1889,1,0
1889,2,154
1889,3,0
2635,1,0
2635,2,154
2635,3,0
2654,1,0
2654,2,154
2654,3,0
2664,1,0
2664,2,154
2664,3,0
2665,1,0
2665,2,0
2665,3,58
2674,1,0
2674,2,154
2674,3,0
2682,1,0
2682,2,0
2682,3,37
2684,1,0
2684,2,154
2684,3,0
2694,1,0
2694,2,154
2694,3,0
2699,1,0
2699,2,0
2699,3,16
2704,1,0
2704,2,154
2704,3,0
2714,1,0
2714,2,0
2714,3,21
2724,1,0
2724,2,0
2724,3,21
2733,1,0
2733,2,0
2733,3,154
2734,1,0
2734,2,0
2734,3,154
2744,1,0
2744,2,0
2744,3,154
2754,1,0
2754,2,0
2754,3,154
2764,1,0
2764,2,0
2764,3,154
2773,1,0
2773,2,0
2773,3,154
2783,1,0
2783,2,0
2783,3,154
2793,1,0
2793,2,0
2793,3,154
2803,1,0
2803,2,0
2803,3,154
3854,1,572
3854,2,572
3854,3,604
3855,1,572
3855,2,572
3855,3,604
3856,1,572
3856,2,572
3856,3,604
3857,1,572
3857,2,572
3857,3,604
3858,1,572
3858,2,572
3858,3,604
3859,1,572
3859,2,572
3859,3,604
3860,1,248
3860,2,248
3860,3,280
3861,1,572
3861,2,572
3861,3,604
3862,1,572
3862,2,572
3862,3,604
3863,1,572
3863,2,572
3863,3,604
3864,1,589
3864,2,572
3864,3,572
3865,1,312
3865,2,329
3865,3,0
