9,0.00000
10,0.00000
11,0.00000
12,0.00000
13,0.00000
14,0.00000
15,0.00000
16,0.00000
17,0.00000
18,0.00000
19,0.00000
20,0.00000
21,0.00000
22,0.00000
23,0.00000
24,0.00000
25,0.00000
26,0.00000
27,0.00000
28,0.00000
29,0.00000
30,0.00000
31,0.00000
32,0.00000
33,0.00000
34,1653888.00000
35,1710592.00000
36,1716896.00000
37,1710592.00000
38,1710592.00000
39,1710592.00000
40,1716896.00000
41,1724768.00000
42,1710592.00000
43,1724768.00000
44,1710592.00000
45,1716896.00000
46,1710592.00000
47,1724768.00000
48,1710592.00000
49,1716896.00000
50,1724768.00000
51,1337440.00000
52,0.00000
53,0.00000
54,0.00000
55,0.00000
56,0.00000
57,0.00000
58,0.00000
59,0.00000
60,0.00000
61,0.00000
62,0.00000
63,0.00000
64,0.00000
65,0.00000
66,0.00000
67,0.00000
68,0.00000
69,0.00000
70,0.00000
71,0.00000
72,0.00000
73,0.00000
74,0.00000
75,0.00000
76,0.00000
