time,ueId,lcId,tpt,gfbr,mfbr
1,1,4,0.00000,0,12000.00
2,1,4,0.00000,0,12000.00
3,1,4,0.00000,0,12000.00
4,2,4,0.00000,0,12000.00
5,1,4,0.00000,0,12000.00
6,2,4,0.00000,0,12000.00
7,1,4,0.00000,0,12000.00
8,2,4,0.00000,0,12000.00
9,1,4,0.00000,0,12000.00
10,2,4,0.00000,0,12000.00
11,3,4,0.00000,0,12000.00
12,1,4,0.00000,0,12000.00
13,2,4,0.00000,0,12000.00
14,3,4,0.00000,0,12000.00
15,1,4,0.00000,0,12000.00
16,2,4,0.00000,0,12000.00
17,3,4,0.00000,0,12000.00
18,4,4,0.00000,0,12000.00
19,1,4,0.00000,0,12000.00
20,2,4,0.00000,0,12000.00
21,3,4,0.00000,0,12000.00
22,4,4,0.00000,0,12000.00
23,1,4,0.00000,0,12000.00
24,2,4,0.00000,0,12000.00
25,3,4,0.00000,0,12000.00
26,4,4,0.00000,0,12000.00
27,1,4,201.12000,0,12000.00
28,2,4,189.08000,0,12000.00
29,3,4,388.19200,0,12000.00
30,4,4,336.33600,0,12000.00
31,1,4,982.90400,0,12000.00
32,2,4,319.50400,0,12000.00
33,3,4,1864.54400,0,12000.00
34,4,4,1277.51200,0,12000.00
35,1,4,1271.01600,0,12000.00
36,2,4,522.22400,0,12000.00
37,3,4,2538.91200,0,12000.00
38,4,4,1068.04800,0,12000.00
39,1,4,1328.44800,0,12000.00
40,2,4,689.37600,0,12000.00
41,3,4,2927.26400,0,12000.00
42,4,4,662.34400,0,12000.00
43,1,4,1428.95200,0,12000.00
44,2,4,543.68800,0,12000.00
45,3,4,3126.80000,0,12000.00
46,4,4,501.36800,0,12000.00
47,1,4,1598.12000,0,12000.00
48,2,4,344.96800,0,12000.00
49,3,4,3229.79200,0,12000.00
50,4,4,390.37600,0,12000.00
51,1,4,1163.25600,0,12000.00
52,2,4,481.77600,0,12000.00
53,3,4,2120.12800,0,12000.00
54,4,4,1081.40800,0,12000.00
55,1,4,1367.35200,0,12000.00
56,2,4,433.36000,0,12000.00
57,3,4,2814.44800,0,12000.00
58,4,4,668.22400,0,12000.00
59,1,4,952.08800,0,12000.00
60,2,4,466.76000,0,12000.00
61,3,4,1812.29600,0,12000.00
62,4,4,619.16000,0,12000.00
63,1,4,1645.80000,0,12000.00
64,2,4,205.75200,0,12000.00
65,3,4,3115.36800,0,12000.00
66,4,4,622.79200,0,12000.00
67,1,4,1026.64000,0,12000.00
68,2,4,537.20800,0,12000.00
69,3,4,2085.60000,0,12000.00
70,4,4,850.49600,0,12000.00
71,1,4,1289.36800,0,12000.00
72,2,4,705.57600,0,12000.00
73,3,4,2883.17600,0,12000.00
74,4,4,645.40000,0,12000.00
75,1,4,347.35200,0,12000.00
76,2,4,239.60000,0,12000.00
77,3,4,579.03200,0,12000.00
78,4,4,182.55200,0,12000.00
79,1,4,0.00000,0,12000.00
80,2,4,0.00000,0,12000.00
81,3,4,0.00000,0,12000.00
82,4,4,0.00000,0,12000.00
83,1,4,0.00000,0,12000.00
84,2,4,0.00000,0,12000.00
85,3,4,0.00000,0,12000.00
86,4,4,0.00000,0,12000.00
