3.0,0.00000
3.5,0.00000
4.0,0.00000
4.5,0.00000
5.0,0.00000
5.5,0.00000
6.0,0.00000
6.5,0.00000
7.0,0.00000
7.5,0.00000
8.0,0.00000
8.5,0.00000
9.0,0.00000
9.5,0.00000
10.0,0.00000
10.5,0.00000
11.0,0.00000
11.5,0.00000
12.0,0.00000
12.5,4208048.00000
13.0,7770224.00000
13.5,7818304.00000
14.0,7819408.00000
14.5,7866144.00000
15.0,7797248.00000
15.5,7818368.00000
16.0,7806032.00000
16.5,7850304.00000
17.0,7806832.00000
17.5,7866144.00000
18.0,7570432.00000
18.5,7687456.00000
19.0,7844272.00000
19.5,7850304.00000
20.0,7781312.00000
20.5,7866144.00000
21.0,7731232.00000
21.5,7883040.00000
22.0,7776912.00000
22.5,7883040.00000
23.0,7010848.00000
23.5,4111184.00000
24.0,93936.00000
24.5,0.00000
25.0,0.00000
25.5,0.00000
26.0,0.00000
26.5,0.00000
27.0,0.00000
